destin_place,effective_time,origin_place,planned_time,process_id,service_pos,service_type,transport_id,transport_oper
349,946.0,468,1115.0,38,1,rcf,11419,incoming
556,937.0,349,928.0,38,2,rcf,11419,incoming
556,1125.0,556,1143.0,38,0,dlv,11419,incoming
556,4545.0,556,4654.0,38,0,rcs,1206,outgoing
134,199.0,556,180.0,38,1,dep,1206,outgoing
339,240.0,134,205.0,38,2,dep,1206,outgoing
134,551.0,556,555.0,38,1,rcf,1206,outgoing
339,779.0,134,775.0,38,2,rcf,1206,outgoing
339,1125.0,339,2820.0,38,0,dlv,1206,outgoing
555,14484.0,555,14854.0,39,0,rcs,13641,incoming
371,688.0,555,300.0,39,1,dep,13641,incoming
371,719.0,555,735.0,39,1,rcf,13641,incoming
371,53.0,371,1560.0,39,0,dlv,13641,incoming
308,2084.0,308,3190.0,39,0,rcs,13608,incoming
371,1377.0,308,300.0,39,1,dep,13608,incoming
371,659.0,308,840.0,39,1,rcf,13608,incoming
371,315.0,371,1560.0,39,0,dlv,13608,incoming
555,77.0,555,385.0,39,0,rcs,13585,incoming
371,639.0,555,300.0,39,1,dep,13585,incoming
371,710.0,555,805.0,39,1,rcf,13585,incoming
371,44.0,371,1560.0,39,0,dlv,13585,incoming
371,2875.0,371,2920.0,39,0,rcs,7066,outgoing
308,303.0,371,300.0,39,1,dep,7066,outgoing
761,316.0,308,185.0,39,2,dep,7066,outgoing
308,727.0,371,855.0,39,1,rcf,7066,outgoing
761,93.0,308,300.0,39,2,rcf,7066,outgoing
761,1591.0,761,2100.0,39,0,dlv,7066,outgoing
798,1147.0,798,1476.0,40,0,rcs,10206,incoming
815,525.0,798,240.0,40,1,dep,10206,incoming
815,596.0,798,740.0,40,1,rcf,10206,incoming
815,1425.0,815,5590.0,40,0,dlv,10206,incoming
815,104.0,815,390.0,40,0,rcs,7655,outgoing
128,444.0,815,180.0,40,1,dep,7655,outgoing
678,441.0,128,675.0,40,2,dep,7655,outgoing
128,162.0,815,225.0,40,1,rcf,7655,outgoing
678,345.0,128,390.0,40,2,rcf,7655,outgoing
678,6015.0,678,3960.0,40,0,dlv,7655,outgoing
256,73.0,256,112.0,41,0,rcs,11942,incoming
815,99.0,256,120.0,41,1,dep,11942,incoming
815,1610.0,256,980.0,41,1,rcf,11942,incoming
815,714.0,815,5440.0,41,0,dlv,11942,incoming
815,103.0,815,132.0,41,0,rcs,13298,outgoing
527,107.0,815,135.0,41,1,dep,13298,outgoing
527,193.0,815,295.0,41,1,rcf,13298,outgoing
527,68.0,527,5100.0,41,0,dlv,13298,outgoing
727,41.0,727,781.0,42,0,rcs,9153,incoming
128,865.0,727,150.0,42,1,dep,9153,incoming
555,1786.0,128,1845.0,42,2,dep,9153,incoming
128,172.0,727,125.0,42,1,rcf,9153,incoming
555,592.0,128,675.0,42,2,rcf,9153,incoming
555,3985.0,555,4200.0,42,0,dlv,9153,incoming
256,197.0,256,139.0,42,0,rcs,11932,incoming
815,62.0,256,180.0,42,1,dep,11932,incoming
555,979.0,815,1485.0,42,2,dep,11932,incoming
815,1497.0,256,980.0,42,1,rcf,11932,incoming
555,670.0,815,685.0,42,2,rcf,11932,incoming
555,1202.0,555,5760.0,42,0,dlv,11932,incoming
690,1230.0,690,1320.0,42,0,rcs,1146,incoming
555,347.0,690,300.0,42,1,dep,1146,incoming
555,655.0,690,750.0,42,1,rcf,1146,incoming
555,1633.0,555,1560.0,42,0,dlv,1146,incoming
555,14618.0,555,14735.0,42,0,rcs,8022,outgoing
371,396.0,555,300.0,42,1,dep,8022,outgoing
371,536.0,555,740.0,42,1,rcf,8022,outgoing
371,115.0,371,1560.0,42,0,dlv,8022,outgoing
476,21475.0,476,22224.0,43,0,rcs,2315,incoming
128,1785.0,476,90.0,43,1,dep,2315,incoming
128,871.0,476,1120.0,43,1,rcf,2315,incoming
128,354.0,128,3780.0,43,0,dlv,2315,incoming
456,90.0,456,826.0,43,0,rcs,1712,incoming
128,922.0,456,240.0,43,1,dep,1712,incoming
128,795.0,456,1015.0,43,1,rcf,1712,incoming
128,1025.0,128,3960.0,43,0,dlv,1712,incoming
548,3064.0,548,3355.0,43,0,rcs,4532,incoming
128,495.0,548,240.0,43,1,dep,4532,incoming
128,693.0,548,920.0,43,1,rcf,4532,incoming
128,311.0,128,3960.0,43,0,dlv,4532,incoming
128,1028.0,128,2974.0,43,0,rcs,12677,outgoing
700,1968.0,128,90.0,43,1,dep,12677,outgoing
700,1157.0,128,1430.0,43,1,rcf,12677,outgoing
700,159.0,700,3780.0,43,0,dlv,12677,outgoing
308,1181.0,308,1863.0,44,0,rcs,8251,incoming
233,712.0,308,90.0,44,1,dep,8251,incoming
233,946.0,308,1255.0,44,1,rcf,8251,incoming
233,797.0,233,3780.0,44,0,dlv,8251,incoming
233,1525.0,233,1540.0,44,0,rcs,7494,outgoing
349,116.0,233,150.0,44,1,dep,7494,outgoing
749,856.0,349,915.0,44,2,dep,7494,outgoing
349,155.0,233,90.0,44,1,rcf,7494,outgoing
749,127.0,349,282.0,44,2,rcf,7494,outgoing
749,1055.0,749,1178.0,44,0,dlv,7494,outgoing
281,248.0,281,990.0,45,0,rcs,9962,incoming
815,925.0,281,240.0,45,1,dep,9962,incoming
815,204.0,281,415.0,45,1,rcf,9962,incoming
815,14.0,815,5280.0,45,0,dlv,9962,incoming
815,111.0,815,180.0,45,0,rcs,9872,outgoing
313,260.0,815,240.0,45,1,dep,9872,outgoing
313,527.0,815,500.0,45,1,rcf,9872,outgoing
313,7497.0,313,6000.0,45,0,dlv,9872,outgoing
128,3.0,128,315.0,46,0,rcs,561,incoming
413,432.0,128,165.0,46,1,dep,561,incoming
413,1031.0,128,1275.0,46,1,rcf,561,incoming
413,985.0,413,3960.0,46,0,dlv,561,incoming
413,685.0,413,1374.0,46,0,rcs,10223,outgoing
700,728.0,413,90.0,46,1,dep,10223,outgoing
700,458.0,413,855.0,46,1,rcf,10223,outgoing
700,1475.0,700,3780.0,46,0,dlv,10223,outgoing
485,90.0,485,180.0,47,0,rcs,828,incoming
128,194.0,485,150.0,47,1,dep,828,incoming
128,105.0,485,140.0,47,1,rcf,828,incoming
128,588.0,128,4200.0,47,0,dlv,828,incoming
166,32.0,166,7.0,47,0,rcs,2817,incoming
128,95.0,166,180.0,47,1,dep,2817,incoming
128,146.0,166,220.0,47,1,rcf,2817,incoming
128,3803.0,128,4140.0,47,0,dlv,2817,incoming
128,175.0,128,364.0,47,0,rcs,6924,outgoing
413,300.0,128,150.0,47,1,dep,6924,outgoing
413,612.0,128,635.0,47,1,rcf,6924,outgoing
413,297.0,413,4230.0,47,0,dlv,6924,outgoing
671,3296.0,671,3637.0,48,0,rcs,4562,incoming
700,370.0,671,90.0,48,1,dep,4562,incoming
308,649.0,700,460.0,48,2,dep,4562,incoming
700,654.0,671,795.0,48,1,rcf,4562,incoming
308,1625.0,700,1885.0,48,2,rcf,4562,incoming
308,904.0,308,3780.0,48,0,dlv,4562,incoming
671,2238.0,671,2388.0,48,0,rcs,12999,incoming
700,193.0,671,90.0,48,1,dep,12999,incoming
308,1418.0,700,1105.0,48,2,dep,12999,incoming
700,498.0,671,815.0,48,1,rcf,12999,incoming
308,1312.0,700,1850.0,48,2,rcf,12999,incoming
308,1220.0,308,3780.0,48,0,dlv,12999,incoming
308,11.0,308,670.0,48,0,rcs,7406,outgoing
597,911.0,308,300.0,48,1,dep,7406,outgoing
597,951.0,308,930.0,48,1,rcf,7406,outgoing
597,3792.0,597,2760.0,48,0,dlv,7406,outgoing
411,2849.0,411,3325.0,49,0,rcs,13455,incoming
349,716.0,411,300.0,49,1,dep,13455,incoming
614,2014.0,349,1785.0,49,2,dep,13455,incoming
349,827.0,411,1100.0,49,1,rcf,13455,incoming
614,2927.0,349,2826.0,49,2,rcf,13455,incoming
614,2.0,614,384.0,49,0,dlv,13455,incoming
815,80.0,815,1064.0,49,0,rcs,10674,incoming
614,1164.0,815,240.0,49,1,dep,10674,incoming
614,244.0,815,265.0,49,1,rcf,10674,incoming
614,4262.0,614,5460.0,49,0,dlv,10674,incoming
815,95.0,815,986.0,49,0,rcs,10584,incoming
614,1073.0,815,240.0,49,1,dep,10584,incoming
614,202.0,815,265.0,49,1,rcf,10584,incoming
614,1202.0,614,5460.0,49,0,dlv,10584,incoming
614,21.0,614,43.0,49,0,rcs,9408,outgoing
815,157.0,614,150.0,49,1,dep,9408,outgoing
815,143.0,614,455.0,49,1,rcf,9408,outgoing
815,3720.0,815,3565.0,49,0,dlv,9408,outgoing
431,280.0,431,555.0,50,0,rcs,8283,incoming
700,302.0,431,90.0,50,1,dep,8283,incoming
700,1482.0,431,1780.0,50,1,rcf,8283,incoming
700,71.0,700,3780.0,50,0,dlv,8283,incoming
128,785.0,128,1371.0,50,0,rcs,10660,incoming
700,621.0,128,90.0,50,1,dep,10660,incoming
700,1006.0,128,1225.0,50,1,rcf,10660,incoming
700,55.0,700,3780.0,50,0,dlv,10660,incoming
485,810.0,485,2558.0,50,0,rcs,6781,incoming
700,1777.0,485,90.0,50,1,dep,6781,incoming
700,1016.0,485,1240.0,50,1,rcf,6781,incoming
700,38.0,700,3780.0,50,0,dlv,6781,incoming
700,459.0,700,1156.0,50,0,rcs,6543,outgoing
597,727.0,700,90.0,50,1,dep,6543,outgoing
597,514.0,700,905.0,50,1,rcf,6543,outgoing
597,2293.0,597,3780.0,50,0,dlv,6543,outgoing
431,2917.0,431,3144.0,51,0,rcs,8168,incoming
256,567.0,431,300.0,51,1,dep,8168,incoming
256,528.0,431,811.0,51,1,rcf,8168,incoming
256,1369.0,256,3885.0,51,0,dlv,8168,incoming
256,13324.0,256,14221.0,51,0,rcs,3255,outgoing
700,927.0,256,90.0,51,1,dep,3255,outgoing
108,829.0,700,550.0,51,2,dep,3255,outgoing
700,960.0,256,1240.0,51,1,rcf,3255,outgoing
108,607.0,700,890.0,51,2,rcf,3255,outgoing
108,179.0,108,3780.0,51,0,dlv,3255,outgoing
456,537.0,456,1281.0,52,0,rcs,3231,incoming
128,927.0,456,240.0,52,1,dep,3231,incoming
233,534.0,128,485.0,52,2,dep,3231,incoming
128,971.0,456,1015.0,52,1,rcf,3231,incoming
233,401.0,128,510.0,52,2,rcf,3231,incoming
233,111.0,233,3960.0,52,0,dlv,3231,incoming
233,62.0,233,379.0,52,0,rcs,7155,outgoing
398,497.0,233,240.0,52,1,dep,7155,outgoing
398,147.0,233,385.0,52,1,rcf,7155,outgoing
398,5098.0,398,9700.0,52,0,dlv,7155,outgoing
597,267.0,597,1085.0,53,0,rcs,5025,incoming
815,938.0,597,180.0,53,1,dep,5025,incoming
815,1009.0,597,1050.0,53,1,rcf,5025,incoming
815,2203.0,815,5040.0,53,0,dlv,5025,incoming
815,65.0,815,146.0,53,0,rcs,10962,outgoing
128,165.0,815,135.0,53,1,dep,10962,outgoing
128,151.0,815,215.0,53,1,rcf,10962,outgoing
128,20.0,128,4890.0,53,0,dlv,10962,outgoing
663,99.0,663,1162.0,54,0,rcs,7498,incoming
815,1213.0,663,210.0,54,1,dep,7498,incoming
476,1485.0,815,1355.0,54,2,dep,7498,incoming
815,157.0,663,265.0,54,1,rcf,7498,incoming
476,778.0,815,930.0,54,2,rcf,7498,incoming
476,3164.0,476,6990.0,54,0,dlv,7498,incoming
815,89.0,815,1045.0,54,0,rcs,11050,incoming
476,1168.0,815,240.0,54,1,dep,11050,incoming
476,780.0,815,940.0,54,1,rcf,11050,incoming
476,1329.0,476,6990.0,54,0,dlv,11050,incoming
671,2148.0,671,2291.0,54,0,rcs,3142,incoming
700,161.0,671,90.0,54,1,dep,3142,incoming
476,585.0,700,160.0,54,2,dep,3142,incoming
700,436.0,671,820.0,54,1,rcf,3142,incoming
476,952.0,700,1425.0,54,2,rcf,3142,incoming
476,1014.0,476,3780.0,54,0,dlv,3142,incoming
476,663.0,476,1548.0,54,0,rcs,424,outgoing
128,986.0,476,150.0,54,1,dep,424,outgoing
727,326.0,128,310.0,54,2,dep,424,outgoing
128,625.0,476,645.0,54,1,rcf,424,outgoing
727,115.0,128,125.0,54,2,rcf,424,outgoing
727,3885.0,727,4230.0,54,0,dlv,424,outgoing
134,126.0,134,264.0,55,0,rcs,11109,incoming
281,291.0,134,155.0,55,1,dep,11109,incoming
524,461.0,281,680.0,55,2,dep,11109,incoming
281,263.0,134,100.0,55,1,rcf,11109,incoming
524,459.0,281,255.0,55,2,rcf,11109,incoming
524,1000.0,524,2880.0,55,0,dlv,11109,incoming
815,74.0,815,987.0,55,0,rcs,10966,incoming
524,1106.0,815,240.0,55,1,dep,10966,incoming
524,229.0,815,380.0,55,1,rcf,10966,incoming
524,53.0,524,5460.0,55,0,dlv,10966,incoming
128,65.0,128,140.0,55,0,rcs,7039,incoming
524,180.0,128,150.0,55,1,dep,7039,incoming
524,229.0,128,185.0,55,1,rcf,7039,incoming
524,1000.0,524,4230.0,55,0,dlv,7039,incoming
524,870.0,524,930.0,55,0,rcs,8732,outgoing
555,318.0,524,300.0,55,1,dep,8732,outgoing
695,989.0,555,845.0,55,2,dep,8732,outgoing
555,695.0,524,805.0,55,1,rcf,8732,outgoing
695,409.0,555,590.0,55,2,rcf,8732,outgoing
695,1598.0,695,1140.0,55,0,dlv,8732,outgoing
761,170.0,761,845.0,56,0,rcs,8679,incoming
609,801.0,761,180.0,56,1,dep,8679,incoming
527,429.0,609,290.0,56,2,dep,8679,incoming
609,217.0,761,345.0,56,1,rcf,8679,incoming
527,767.0,609,695.0,56,2,rcf,8679,incoming
527,363.0,527,1440.0,56,0,dlv,8679,incoming
815,203.0,815,202.0,56,0,rcs,11042,incoming
527,179.0,815,240.0,56,1,dep,11042,incoming
527,136.0,815,295.0,56,1,rcf,11042,incoming
527,102.0,527,5100.0,56,0,dlv,11042,incoming
815,54.0,815,1688.0,56,0,rcs,4769,incoming
527,1833.0,815,240.0,56,1,dep,4769,incoming
527,229.0,815,295.0,56,1,rcf,4769,incoming
527,85.0,527,5100.0,56,0,dlv,4769,incoming
527,113.0,527,185.0,56,0,rcs,6358,outgoing
571,174.0,527,150.0,56,1,dep,6358,outgoing
571,145.0,527,220.0,56,1,rcf,6358,outgoing
571,763.0,571,375.0,56,0,dlv,6358,outgoing
809,2.0,809,291.0,57,0,rcs,11694,incoming
128,486.0,809,240.0,57,1,dep,11694,incoming
770,3143.0,128,2990.0,57,2,dep,11694,incoming
128,507.0,809,725.0,57,1,rcf,11694,incoming
770,1016.0,128,1620.0,57,2,rcf,11694,incoming
770,212.0,770,3960.0,57,0,dlv,11694,incoming
798,27.0,798,161.0,57,0,rcs,10394,incoming
128,318.0,798,240.0,57,1,dep,10394,incoming
770,211.0,128,370.0,57,2,dep,10394,incoming
128,745.0,798,695.0,57,1,rcf,10394,incoming
770,1392.0,128,1620.0,57,2,rcf,10394,incoming
770,226.0,770,3960.0,57,0,dlv,10394,incoming
798,115.0,798,212.0,57,0,rcs,10379,incoming
128,323.0,798,240.0,57,1,dep,10379,incoming
770,360.0,128,370.0,57,2,dep,10379,incoming
128,569.0,798,695.0,57,1,rcf,10379,incoming
770,1672.0,128,1620.0,57,2,rcf,10379,incoming
770,908.0,770,3960.0,57,0,dlv,10379,incoming
770,451.0,770,1028.0,57,0,rcs,1062,outgoing
128,672.0,770,150.0,57,1,dep,1062,outgoing
361,386.0,128,145.0,57,2,dep,1062,outgoing
128,160.0,770,385.0,57,1,rcf,1062,outgoing
361,108.0,128,125.0,57,2,rcf,1062,outgoing
361,28.0,361,4230.0,57,0,dlv,1062,outgoing
815,58.0,815,135.0,58,0,rcs,4613,incoming
485,168.0,815,135.0,58,1,dep,4613,incoming
485,204.0,815,285.0,58,1,rcf,4613,incoming
485,709.0,485,5160.0,58,0,dlv,4613,incoming
700,374.0,700,1367.0,58,0,rcs,8834,incoming
485,1024.0,700,90.0,58,1,dep,8834,incoming
485,943.0,700,1285.0,58,1,rcf,8834,incoming
485,1242.0,485,3780.0,58,0,dlv,8834,incoming
485,854.0,485,1190.0,58,0,rcs,6405,outgoing
700,519.0,485,90.0,58,1,dep,6405,outgoing
700,897.0,485,1240.0,58,1,rcf,6405,outgoing
700,93.0,700,3780.0,58,0,dlv,6405,outgoing
815,95.0,815,682.0,59,0,rcs,10507,incoming
233,776.0,815,240.0,59,1,dep,10507,incoming
233,168.0,815,200.0,59,1,rcf,10507,incoming
233,407.0,233,5220.0,59,0,dlv,10507,incoming
286,284.0,286,508.0,59,0,rcs,3903,incoming
128,416.0,286,240.0,59,1,dep,3903,incoming
233,714.0,128,750.0,59,2,dep,3903,incoming
128,824.0,286,985.0,59,1,rcf,3903,incoming
233,484.0,128,510.0,59,2,rcf,3903,incoming
233,126.0,233,3960.0,59,0,dlv,3903,incoming
308,1659.0,308,5234.0,59,0,rcs,5407,incoming
233,3593.0,308,90.0,59,1,dep,5407,incoming
233,686.0,308,1040.0,59,1,rcf,5407,incoming
233,791.0,233,3780.0,59,0,dlv,5407,incoming
233,1096.0,233,2863.0,59,0,rcs,6078,outgoing
609,1793.0,233,90.0,59,1,dep,6078,outgoing
609,547.0,233,1035.0,59,1,rcf,6078,outgoing
609,6564.0,609,3780.0,59,0,dlv,6078,outgoing
609,83.0,609,122.0,60,0,rcs,234,incoming
815,275.0,609,300.0,60,1,dep,234,incoming
815,631.0,609,820.0,60,1,rcf,234,incoming
815,15.0,815,5315.0,60,0,dlv,234,incoming
411,560.0,411,3690.0,60,0,rcs,10565,incoming
349,3370.0,411,300.0,60,1,dep,10565,incoming
815,1443.0,349,1155.0,60,2,dep,10565,incoming
349,811.0,411,1100.0,60,1,rcf,10565,incoming
815,525.0,349,770.0,60,2,rcf,10565,incoming
815,148.0,815,340.0,60,0,dlv,10565,incoming
391,184.0,391,362.0,60,0,rcs,5830,incoming
815,268.0,391,150.0,60,1,dep,5830,incoming
815,117.0,391,385.0,60,1,rcf,5830,incoming
815,566.0,815,3190.0,60,0,dlv,5830,incoming
815,84.0,815,1145.0,60,0,rcs,4688,outgoing
609,1241.0,815,240.0,60,1,dep,4688,outgoing
609,680.0,815,760.0,60,1,rcf,4688,outgoing
609,828.0,609,7680.0,60,0,dlv,4688,outgoing
411,2737.0,411,2984.0,61,0,rcs,8585,incoming
128,346.0,411,150.0,61,1,dep,8585,incoming
727,451.0,128,400.0,61,2,dep,8585,incoming
128,559.0,411,585.0,61,1,rcf,8585,incoming
727,127.0,128,1050.0,61,2,rcf,8585,incoming
727,1433.0,727,3300.0,61,0,dlv,8585,incoming
476,23.0,476,239.0,61,0,rcs,5563,incoming
128,315.0,476,150.0,61,1,dep,5563,incoming
727,642.0,128,400.0,61,2,dep,5563,incoming
128,667.0,476,915.0,61,1,rcf,5563,incoming
727,574.0,128,1050.0,61,2,rcf,5563,incoming
727,95.0,727,3300.0,61,0,dlv,5563,incoming
411,1263.0,411,1378.0,61,0,rcs,1424,incoming
128,284.0,411,240.0,61,1,dep,1424,incoming
727,436.0,128,340.0,61,2,dep,1424,incoming
128,717.0,411,855.0,61,1,rcf,1424,incoming
727,2434.0,128,2820.0,61,2,rcf,1424,incoming
727,34.0,727,3960.0,61,0,dlv,1424,incoming
727,86.0,727,94.0,61,0,rcs,5981,outgoing
101,57.0,727,120.0,61,1,dep,5981,outgoing
101,224.0,727,125.0,61,1,rcf,5981,outgoing
101,2371.0,101,2880.0,61,0,dlv,5981,outgoing
281,372.0,281,1439.0,62,0,rcs,12419,incoming
128,1167.0,281,150.0,62,1,dep,12419,incoming
700,266.0,128,280.0,62,2,dep,12419,incoming
128,136.0,281,115.0,62,1,rcf,12419,incoming
700,791.0,128,775.0,62,2,rcf,12419,incoming
700,1572.0,700,4230.0,62,0,dlv,12419,incoming
538,154.0,538,495.0,62,0,rcs,13665,incoming
700,361.0,538,90.0,62,1,dep,13665,incoming
700,576.0,538,935.0,62,1,rcf,13665,incoming
700,135.0,700,3780.0,62,0,dlv,13665,incoming
700,1567.0,700,2444.0,62,0,rcs,6342,outgoing
628,907.0,700,90.0,62,1,dep,6342,outgoing
628,483.0,700,845.0,62,1,rcf,6342,outgoing
628,1361.0,628,3780.0,62,0,dlv,6342,outgoing
671,2047.0,671,2183.0,63,0,rcs,12117,incoming
349,304.0,671,180.0,63,1,dep,12117,incoming
481,1285.0,349,1030.0,63,2,dep,12117,incoming
349,897.0,671,1200.0,63,1,rcf,12117,incoming
481,256.0,349,340.0,63,2,rcf,12117,incoming
481,995.0,481,920.0,63,0,dlv,12117,incoming
671,713.0,671,1087.0,63,0,rcs,12432,incoming
349,494.0,671,180.0,63,1,dep,12432,incoming
481,2406.0,349,3000.0,63,2,dep,12432,incoming
349,1735.0,671,1170.0,63,1,rcf,12432,incoming
481,501.0,349,570.0,63,2,rcf,12432,incoming
481,120.0,481,350.0,63,0,dlv,12432,incoming
481,1639.0,481,1539.0,63,0,rcs,12949,outgoing
413,426.0,481,600.0,63,1,dep,12949,outgoing
413,1690.0,481,1740.0,63,1,rcf,12949,outgoing
413,1703.0,413,420.0,63,0,dlv,12949,outgoing
614,71.0,614,171.0,64,0,rcs,9449,incoming
815,202.0,614,150.0,64,1,dep,9449,incoming
815,191.0,614,455.0,64,1,rcf,9449,incoming
815,3724.0,815,3565.0,64,0,dlv,9449,incoming
431,144.0,431,152.0,64,0,rcs,38,incoming
815,88.0,431,150.0,64,1,dep,38,incoming
815,501.0,431,795.0,64,1,rcf,38,incoming
815,162.0,815,2880.0,64,0,dlv,38,incoming
233,245.0,233,661.0,64,0,rcs,12360,incoming
815,571.0,233,210.0,64,1,dep,12360,incoming
815,174.0,233,375.0,64,1,rcf,12360,incoming
815,56.0,815,5475.0,64,0,dlv,12360,incoming
815,304.0,815,1344.0,64,0,rcs,11106,outgoing
609,1225.0,815,240.0,64,1,dep,11106,outgoing
609,762.0,815,780.0,64,1,rcf,11106,outgoing
609,2775.0,609,7680.0,64,0,dlv,11106,outgoing
614,136.0,614,151.0,65,0,rcs,7564,incoming
815,107.0,614,150.0,65,1,dep,7564,incoming
815,182.0,614,455.0,65,1,rcf,7564,incoming
815,855.0,815,3565.0,65,0,dlv,7564,incoming
815,148.0,815,1064.0,65,0,rcs,7582,outgoing
128,1039.0,815,180.0,65,1,dep,7582,outgoing
678,859.0,128,835.0,65,2,dep,7582,outgoing
128,163.0,815,225.0,65,1,rcf,7582,outgoing
678,238.0,128,390.0,65,2,rcf,7582,outgoing
678,1759.0,678,3960.0,65,0,dlv,7582,outgoing
700,4404.0,700,4845.0,66,0,rcs,10705,incoming
349,678.0,700,270.0,66,1,dep,10705,incoming
349,816.0,700,810.0,66,1,rcf,10705,incoming
349,5758.0,349,550.0,66,0,dlv,10705,incoming
349,338.0,349,950.0,66,0,rcs,8185,outgoing
815,702.0,349,150.0,66,1,dep,8185,outgoing
403,2295.0,815,2330.0,66,2,dep,8185,outgoing
815,80.0,349,50.0,66,1,rcf,8185,outgoing
403,774.0,815,945.0,66,2,rcf,8185,outgoing
403,1116.0,403,5160.0,66,0,dlv,8185,outgoing
101,19.0,101,131.0,67,0,rcs,8425,incoming
128,204.0,101,150.0,67,1,dep,8425,incoming
128,127.0,101,155.0,67,1,rcf,8425,incoming
128,104.0,128,4200.0,67,0,dlv,8425,incoming
579,336.0,579,496.0,67,0,rcs,9480,incoming
128,278.0,579,90.0,67,1,dep,9480,incoming
128,612.0,579,1010.0,67,1,rcf,9480,incoming
128,2889.0,128,3780.0,67,0,dlv,9480,incoming
815,63.0,815,273.0,67,0,rcs,4471,incoming
128,404.0,815,240.0,67,1,dep,4471,incoming
128,161.0,815,215.0,67,1,rcf,4471,incoming
128,9767.0,128,4890.0,67,0,dlv,4471,incoming
128,10.0,128,817.0,67,0,rcs,13634,outgoing
809,1046.0,128,240.0,67,1,dep,13634,outgoing
809,468.0,128,785.0,67,1,rcf,13634,outgoing
809,220.0,809,3960.0,67,0,dlv,13634,outgoing
128,36.0,128,2292.0,68,0,rcs,11901,incoming
456,2452.0,128,240.0,68,1,dep,11901,incoming
456,723.0,128,970.0,68,1,rcf,11901,incoming
456,306.0,456,3960.0,68,0,dlv,11901,incoming
456,600.0,456,1481.0,68,0,rcs,1178,outgoing
700,905.0,456,90.0,68,1,dep,1178,outgoing
411,440.0,700,110.0,68,2,dep,1178,outgoing
700,561.0,456,880.0,68,1,rcf,1178,outgoing
411,1514.0,700,2315.0,68,2,rcf,1178,outgoing
411,4422.0,411,3420.0,68,0,dlv,1178,outgoing
485,635.0,485,1095.0,69,0,rcs,6777,incoming
700,511.0,485,90.0,69,1,dep,6777,incoming
700,995.0,485,1240.0,69,1,rcf,6777,incoming
700,166.0,700,3780.0,69,0,dlv,6777,incoming
700,476.0,700,700.0,69,0,rcs,6097,outgoing
431,297.0,700,90.0,69,1,dep,6097,outgoing
431,1388.0,700,1935.0,69,1,rcf,6097,outgoing
431,1976.0,431,3780.0,69,0,dlv,6097,outgoing
281,327.0,281,982.0,70,0,rcs,12335,incoming
128,758.0,281,150.0,70,1,dep,12335,incoming
128,168.0,281,155.0,70,1,rcf,12335,incoming
128,218.0,128,4200.0,70,0,dlv,12335,incoming
485,296.0,485,379.0,70,0,rcs,13445,incoming
128,189.0,485,150.0,70,1,dep,13445,incoming
128,179.0,485,385.0,70,1,rcf,13445,incoming
128,3.0,128,3960.0,70,0,dlv,13445,incoming
128,25.0,128,93.0,70,0,rcs,5340,outgoing
238,184.0,128,150.0,70,1,dep,5340,outgoing
238,157.0,128,840.0,70,1,rcf,5340,outgoing
238,591.0,238,3540.0,70,0,dlv,5340,outgoing
700,434.0,700,1076.0,71,0,rcs,13171,incoming
413,694.0,700,90.0,71,1,dep,13171,incoming
413,547.0,700,850.0,71,1,rcf,13171,incoming
413,4051.0,413,3780.0,71,0,dlv,13171,incoming
236,52.0,236,1927.0,71,0,rcs,923,incoming
413,1995.0,236,165.0,71,1,dep,923,incoming
413,900.0,236,1075.0,71,1,rcf,923,incoming
413,1109.0,413,3960.0,71,0,dlv,923,incoming
413,1279.0,413,1592.0,71,0,rcs,7633,outgoing
700,362.0,413,90.0,71,1,dep,7633,outgoing
635,294.0,700,35.0,71,2,dep,7633,outgoing
700,586.0,413,860.0,71,1,rcf,7633,outgoing
635,515.0,700,790.0,71,2,rcf,7633,outgoing
635,793.0,635,3780.0,71,0,dlv,7633,outgoing
128,45.0,128,32.0,72,0,rcs,13743,incoming
809,195.0,128,240.0,72,1,dep,13743,incoming
809,517.0,128,785.0,72,1,rcf,13743,incoming
809,232.0,809,3960.0,72,0,dlv,13743,incoming
571,1217.0,571,1210.0,72,0,rcs,1474,incoming
809,257.0,571,300.0,72,1,dep,1474,incoming
809,800.0,571,815.0,72,1,rcf,1474,incoming
809,1965.0,809,3960.0,72,0,dlv,1474,incoming
809,445.0,809,515.0,72,0,rcs,4840,outgoing
371,481.0,809,420.0,72,1,dep,4840,outgoing
371,704.0,809,910.0,72,1,rcf,4840,outgoing
371,185.0,371,3960.0,72,0,dlv,4840,outgoing
609,362.0,609,1820.0,73,0,rcs,11804,incoming
281,1866.0,609,300.0,73,1,dep,11804,incoming
179,335.0,281,385.0,73,2,dep,11804,incoming
281,542.0,609,735.0,73,1,rcf,11804,incoming
179,453.0,281,435.0,73,2,rcf,11804,incoming
179,331.0,179,4050.0,73,0,dlv,11804,incoming
628,187.0,628,2435.0,73,0,rcs,9852,incoming
128,2531.0,628,300.0,73,1,dep,9852,incoming
179,1507.0,128,1405.0,73,2,dep,9852,incoming
128,713.0,628,920.0,73,1,rcf,9852,incoming
179,775.0,128,1220.0,73,2,rcf,9852,incoming
179,372.0,179,3960.0,73,0,dlv,9852,incoming
179,105.0,179,295.0,73,0,rcs,4836,outgoing
281,340.0,179,180.0,73,1,dep,4836,outgoing
597,611.0,281,340.0,73,2,dep,4836,outgoing
